1067,"Fayetteville, NC"
1068,"Haw River, NC"
1069,"McDonough, GA"
1070,"Riverside, CA"
1071,"Fairview, OR"
1072,"Cherry Hill, NJ"
1073,"Alden, MN"
1074,"Long Island, NY"
1075,"Wharton, NJ"
1076,"DeSoto, TX"
1077,"Wheeling, WV"
1078,"Union Pier, MI"
1079,"Somerset, TX"
1080,"Manchester, NH"
1081,"Sugar Hill, GA"
1082,"North Olmsted, OH"
1083,"Petersburg, TN"
1084,"Paeonian Springs, VA"
1085,"Setauket, NY"
1086,"Ten Mile, TN"
1087,"American Canyon, CA"
1088,"Bowie, MD"
1089,"River Edge, NJ"
1090,"Beltsville, MD"
1091,"Decatur, AL"
1092,"Prides Crossing, MA"
1093,"Bethpage, TN"
1094,"Bridgeton, MO"
1095,"Edina, MN"
1096,"Pismo Beach, CA"
1097,"Poolesville, MD"
1098,"Otay Mesa, CA"
1099,"Brookline, MA"
1100,"Trenton, OH"
1101,"Jamestown, TN"
1102,"Kathleen, FL"
1103,"Bloomfield, NJ"
1104,"Elyria, OH"
1105,"Armonk, NY"
1106,"Harrells, NC"
1107,"Aiken County, SC"
1108,"Bloomingdale, OH"
1109,"Severn, MD"
1110,"Conger, MN"
1111,"Lavon, TX"
1112,"North Collins, NY"
1113,"Newington, VA"
1114,"Saint Cloud, FL"
1115,"Belmont, CA"
1116,"Holland, MI"
1117,"Tonawanda, NY"
1118,"Langley AFB, VA"
1119,"Bedford, TX"
1120,"Marin City, CA"
1121,"North Augusta, SC"
1122,"Lone Tree, CO"
1123,"Linn, MO"
1124,"Buckeye, AZ"
1125,"Palisades, NY"
1126,"Dedham, MA"
1127,"Cottontown, TN"
1128,"West Mifflin, PA"
1129,"Georgetown, TX"
1130,"Dayton, MD"
1131,"Roosevelt, AZ"
1132,"Gales Creek, OR"
1133,"Peachtree City, GA"
1134,"Centerview, MO"
1135,"Surprise, AZ"
1136,"Saint Charles, MO"
1137,"Oradell, NJ"
1138,"Frost, TX"
1139,"Wake County, NC"
1140,"Orangeburg, SC"
1141,"Independence, MO"
1142,"Langhorne, PA"
1143,"Lackland AFB, TX"
1144,"Rockledge, FL"
1145,"Marblehead, MA"
1146,"Pittsboro, NC"
1147,"Carteret, NJ"
1148,"Bayville, NJ"
1149,"Mount Sterling, MO"
1150,"Dexter, MI"
1151,"Newport Coast, CA"
1152,"Forest Grove, OR"
1153,"Maricopa County, AZ"
1154,"Safety Harbor, FL"
1155,"Island, KY"
1156,"Cupertino, CA"
1157,"JBSA Randolph, TX"
1158,"Lombard, IL"
1159,"Canton, GA"
1160,"Mount Horeb, WI"
1161,"Boston, OH"
1162,"Horseheads, NY"
1163,"Boulder County, CO"
1164,"Lawrence, MS"
1165,"Virden, IL"
1166,"Prairie Lea, TX"
1167,"Saugus, MA"
1168,"Beverly, MA"
1169,"Washington, MI"
1170,Minnesota
1171,"Calumet City, IL"
1172,"Pegram, TN"
1173,"Waltham, MN"
1174,"Tuscaloosa, AL"
1175,"Keyport, NJ"
1176,"Cannonsburg, MI"
1177,"Capitol Heights, MD"
1178,"Ambler, PA"
1179,"Hingham, MA"
1180,"Bend, OR"
1181,"Ladera Ranch, CA"
1182,"Charlestown, MA"
1183,"Delafield, WI"
1184,"Millbrae, CA"
1185,"Dunwoody, GA"
1186,"Crescent, PA"
1187,"Carlstadt, NJ"
1188,"Hillsdale, NJ"
1189,"Battle Creek, MI"
1190,"Golden, CO"
1191,"Monmouth Junction, NJ"
1192,Florida
1193,"Lincoln, RI"
1194,"Chatsworth, NJ"
1195,"Shrewsbury, MA"
1196,"Largo, MD"
1197,"White House, TN"
1198,"Ridgefield, WA"
1199,"Fishers, IN"
1200,"New Canaan, CT"
1201,"Gold Run, CA"
1202,"Miami Beach, FL"
1203,"Parlin, NJ"
1204,"Union City, CA"
1205,"Diablo, CA"
1206,"Argyle, TX"
1207,"Cold Spg Hbr, NY"
1208,"New City, NY"
1209,"North Chelmsford, MA"
1210,"Currie, NC"
1211,"Erwinna, PA"
1212,"Langeloth, PA"
1213,"Orrick, MO"
1214,"Wellesley Hills, MA"
1215,"Damascus, OH"
1216,"Hartsburg, MO"
1217,"Falcon, CO"
1218,"Tualatin, OR"
1219,"Waterville, MN"
1220,"Dutzow, MO"
1221,"Conway, AR"
1222,"Mechanicsville, MD"
1223,"Penryn, CA"
1224,Tennessee
1225,"Greeley, CO"
1226,"Irwindale, CA"
1227,"Exton, PA"
1228,"Whitestone, NY"
1229,"Nichols, FL"
1230,"Sahuarita, AZ"
1231,"Miamisburg, OH"
1232,"Edwardsville, IL"
1233,"Belmont, TX"
1234,"Fountain Hills, AZ"
1235,"Napa, CA"
1236,"Buffalo Junction, VA"
1237,"La Porte, TX"
1238,"Simpsonville, MD"
1239,"Top, PA"
1240,"Springfield, OH"
1241,"Holiday, FL"
1242,"Mooresville, AL"
1243,"Crane, IN"
1244,"Waleska, GA"
1245,"Naval Base, VA"
1246,"West Granby, CT"
1247,"Turtletown, TN"
1248,"Chestnut Hill, MA"
1249,"Bryans Road, MD"
1250,"District Heights, MD"
1251,New Mexico
1252,"Takoma Park, MD"
1253,"Morrison, MO"
1254,"Bonsall, CA"
1255,"Adelphi, MD"
1256,"Lebanon, TN"
1257,"Towson, MD"
1258,"Barberton, OH"
1259,"Campbell, CA"
1260,"Kettering, OH"
1261,"Hampton, VA"
1262,"Center, IN"
1263,"Township of Libertyville, IL"
1264,"Riverdale, NJ"
1265,"Piedmont, CA"
1266,"Delano, CA"
1267,"JBER, AK"
1268,"Belfast, TN"
1269,"Cocoa, FL"
1270,"Wayland, MI"
1271,"Blue Springs, MO"
1272,"Cortland, NY"
1273,"Washington Grove, MD"
1274,"Mount Bethel, PA"
1275,"Highland, CA"
1276,"Cologne, MN"
1277,"Munsey Park, NY"
1278,"Oldhams, VA"
1279,"Winter Springs, FL"
1280,"Croton-on-Hudson, NY"
1281,"Longwood, FL"
1282,"Winthrop, MA"
1283,"Niota, TN"
1284,"Allendale, MI"
1285,"Cherry Log, GA"
1286,"Andrews AFB, MD"
1287,"Redondo Beach, CA"
1288,"Alamo, CA"
1289,"Wells, MN"
1290,"Truesdale, MO"
1291,"Uhrichsville, OH"
1292,"Wawa, PA"
1293,"Fairfield, CT"
1294,"Abell, MD"
1295,"Yamhill, OR"
1296,"Castle Rock, CO"
1297,"Ruskin, FL"
1298,"Millis, MA"
1299,"Dunedin, FL"
1300,"Grover Hill, OH"
1301,"West Chester, OH"
1302,"Natick, MA"
1303,"Navesink, NJ"
1304,"La Vergne, TN"
1305,"Swedesboro, NJ"
1306,"Land O&#039; Lakes, FL"
1307,"Lakeland, MI"
1308,"Fort Lee, VA"
1309,"Loose Creek, MO"
1310,"Howard Beach, NY"
1311,"Hammond, IN"
1312,"Schofield Barracks, HI"
1313,"Garden City, MI"
1314,"West Bend, WI"
1315,"Salisbury, NC"
1316,"Atherton, CA"
1317,"Suffern, NY"
1318,"Suitland, MD"
1319,"Wilsonville, OR"
1320,"Union Grove, AL"
1321,"Murrieta, CA"
1322,"Kensington, OH"
1323,"Geronimo, TX"
1324,"South Bound Brook, NJ"
1325,"Unionville Center, OH"
1326,"Sparks Glencoe, MD"
1327,"Green Bay, WI"
1328,"Edison, NJ"
1329,"Rex, GA"
1330,"Sydney, FL"
1331,"El Mirage, AZ"
1332,"Lubbock, TX"
1333,"Collinsville, OH"
1334,"Rodeo, CA"
1335,"Calabasas, CA"
1336,"Old Greenwich, CT"
1337,"Dania, FL"
1338,"North Palm Beach, FL"
1339,"Kenilworth, NJ"
1340,"Hutchins, TX"
1341,"Gladstone, NJ"
1342,"Holladay, UT"
1343,"Dalton, GA"
1344,"Hampton Roads, VA"
1345,"Orrville, OH"
1346,"Clarkston, GA"
1347,"Lawrence, KS"
1348,"Placerville, CA"
1349,"Madden, MS"
1350,"Chester, VA"
1351,"Hermitage, TN"
1352,"Shavano Park, TX"
1353,"Park Ridge, NJ"
1354,"Township of Warren, NJ"
1355,"Belvedere Tiburon, CA"
1356,"Tracy, CA"
1357,"Big Lake, AK"
1358,"Coopersville, MI"
1359,"Norwood, NJ"
1360,"Beachwood, NJ"
1361,"Corvallis, OR"
1362,"Palm Beach Gardens, FL"
1363,"Fort Washington, MD"
1364,"Olathe, KS"
1365,"Ridgeland, MS"
1366,"Deer Valley, AZ"
1367,"Hillsborough, NC"
1368,"Warren, OR"
1369,"Morris Plains, NJ"
1370,"Charles City, IA"
1371,"San Fernando, CA"
1372,"Era, TX"
1373,"Braintree, MA"
1374,"Montgomery County, PA"
1375,"Chesterfield County, VA"
1376,"Fort Lee, NJ"
1377,"Owatonna, MN"
1378,"Manchester, MI"
1379,"Charles City, VA"
1380,"Columbus, GA"
1381,"Grabill, IN"
1382,"Trenton, AL"
1383,"King William, VA"
1384,"Lytle, TX"
1385,"Medway, MA"
1386,"Frontenac, MO"
1387,"Aberdeen Proving Ground, MD"
1388,"Palm Springs, CA"
1389,"Lebanon, OH"
1390,"Rio Medina, TX"
1391,"Dodgeville, WI"
1392,"Stovall, NC"
1393,"Offutt AFB, NE"
1394,"Jones Creek, GA"
1395,"Sheridan, CA"
1396,"Lanoka Harbor, NJ"
1397,"Milford Center, OH"
1398,"Michigan City, IN"
1399,"Pico Rivera, CA"
1400,"Flat Rock, MI"
1401,New Jersey
1402,"Walnut Grove, MS"
1403,Colorado
1404,"El Verano, CA"
1405,"Cross Plains, TN"
1406,"Akron, OH"
1407,"Washington Navy Yard, DC"
1408,"Adamstown, MD"
1409,"Vineburg, CA"
1410,"South Riding, VA"
1411,"Murray, UT"
1412,"Elizabethport, NJ"
1413,"Canton, IL"
1414,"Manning, OR"
1415,"Citrus Park, FL"
1416,"Sweetwater, TN"
1417,Utah
1418,"Dublin, GA"
1419,"Tacoma, WA"
1420,"Riverton, UT"
1421,"Glen Echo, MD"
1422,"Palo Verde, AZ"
1423,"Roy, UT"
1424,"Holy Cross, IA"
1425,"New Kensington, PA"
1426,"Jasper, GA"
1427,"Glenwood, MD"
1428,"Lexington, MO"
1429,"Urbana, IL"
1430,"Nyack, NY"
1431,"Woodacre, CA"
1432,"Stockton, NJ"
1433,"Groveland, FL"
1434,"Pikesville, MD"
1435,"Pittstown, NJ"
1436,"Hudson, MA"
1437,"Saint Albans, MO"
1438,"Vernon Rockville, CT"
1439,"Represa, CA"
1440,"Azusa, CA"
1441,"Port Richey, FL"
1442,"Aliquippa, PA"
1443,"West Linn, OR"
1444,"Shawnee Mission, KS"
1445,"Greenvale, NY"
1446,"Wilson, NC"
1447,"Mahoning, OH"
1448,"Riceville, TN"
1449,"Atlantic City, NJ"
1450,"Pottersville, NJ"
1451,"Lake, MS"
1452,"Auburn, WA"
1453,"Bridgeport, CT"
1454,"Jamestown, MI"
1455,"Rayville, MO"
1456,"Union City, NJ"
1457,"Blue Ridge, GA"
1458,"Deer Park, CA"
1459,"Cudahy, CA"
1460,"Southaven, MS"
1461,"Easton, IL"
1462,"Carrollwood, FL"
1463,"Whitman, MA"
1464,"Middlesex, NJ"
1465,"Kenner, LA"
1466,"San Jose, IL"
1467,"Pinecliffe, CO"
1468,"Salt Lake County, UT"
1469,"Upton, NY"
1470,"Westwood, NJ"
1471,"Tukwila, WA"
1472,"Jenison, MI"
1473,"Venice, CA"
1474,"Buena Park, CA"
1475,"Savanna Place, GA"
1476,"Pompton Plains, NJ"
1477,"Atlantic Beach, NY"
1478,"New Holland, PA"
1479,"Yalaha, FL"
1480,"La Mirada, CA"
1481,"Redwood Shores, CA"
1482,"Colesville, MD"
1483,"Willard, NC"
1484,"Arden Hills, MN"
1485,"Bronx, NY"
1486,"Fombell, PA"
1487,"Ostrander, OH"
1488,"Titusville, FL"
1489,"Dolton, IL"
1490,"Farmington, MI"
1491,"Boring, OR"
1492,"Nanuet, NY"
1493,"Manatee County, FL"
1494,"Doswell, VA"
1495,"Benton, WI"
1496,"Universal City, TX"
1497,"Verona, WI"
1498,"Pontiac, MI"
1499,"Conklin, MI"
1500,"Convent Station, NJ"
1501,"Forest Park, GA"
1502,"Timonium, MD"
1503,"Tarzana, CA"
1504,"Belleair Beach, FL"
1505,"Glenarm, IL"
1506,"Viera, FL"
1507,"Middletown, CT"
1508,"Laguna Hills, CA"
1509,"Morgan Hill, CA"
1510,"Lyons, NJ"
1511,"New Kent, VA"
1512,"Carefree, AZ"
1513,"Beverly Shores, IN"
1514,"Marina del Rey, CA"
1515,"Andover, CT"
1516,"Spokane, WA"
1517,"Inglewood, CA"
1518,"Lansing, MN"
1519,"Dawsonville, GA"
1520,"Kingsville, MO"
1521,"Saint Helena, CA"
1522,"Chelmsford, MA"
1523,"Fargo, ND"
1524,"Newport, RI"
1525,"Melrose, MA"
1526,"Suburb Maryland Fac, MD"
1527,"Liverpool, IL"
1528,"Gwinnett County, GA"
1529,"Bardwell, TX"
1530,"Lisle, IL"
1531,"White Plains, MD"
1532,"Benton, TN"
1533,"Inver Grove Heights, MN"
1534,"Hyde Park, MA"
1535,"Milford, OH"
1536,"Worcester, MA"
1537,"Athol Springs, NY"
1538,"Highland, MD"
1539,"Marne, MI"
1540,"Montgomery City, MO"
1541,"Atascosa, TX"
1542,"Kirkwood, MO"
1543,"Smithfield, RI"
1544,"Lakeshore, FL"
1545,"Sibley, MO"
1546,"Marana, AZ"
1547,"Euless, TX"
1548,"Macdona, TX"
1549,"Mechanicsville, VA"
1550,"Penn Valley, CA"
1551,"Smithfield, VA"
1552,"Lockbourne, OH"
1553,"Saline, MI"
1554,"Port Republic, MD"
1555,"Park Ridge, IL"
1556,"Aylett, VA"
1557,"Macungie, PA"
1558,"Richmond, CA"
1559,"Lanham, MD"
1560,"Dunkirk, MD"
1561,"East Liverpool, OH"
1562,"Liverpool, NY"
1563,"Aberdeen, MD"
1564,"Downers Grove, IL"
1565,"Durant, FL"
1566,"Rolling Meadows, IL"
1567,"Watchung, NJ"
1568,"McKinney, TX"
1569,"Woodlawn, MD"
1570,"Red Wing, MN"
1571,"Southborough, MA"
1572,"Hurdle Mills, NC"
1573,"Forest Hills, NY"
1574,"Nellis AFB, NV"
1575,"Rhineland, MO"
1576,"Offutt A F B, NE"
1577,"Ypsilanti, MI"
1578,"Northfield, NJ"
1579,"Westmont, IL"
1580,"Marbury, MD"
1581,"Wixom, MI"
1582,"Old Fort, TN"
1583,"Casselberry, FL"
1584,"New Braunfels, TX"
1585,"Old Hickory, TN"
1586,"Crosbyton, TX"
1587,"Middletown, NJ"
1588,"Grapevine, TX"
1589,"Texas City, TX"
1590,"Bartlesville, OK"
1591,"Cherry Hill, DE"
1592,"Hawthorne, CA"
1593,"Lone Jack, MO"
1594,"Westmoreland, TN"
1595,"Loveland, OH"
1596,"Lake Worth, FL"
1597,"Harrisburg, PA"
1598,"Conasauga, TN"
1599,"Orange, NJ"
1600,"Delco, NC"
1601,"Chaska, MN"
1602,"Fairfield, NJ"
1603,"Storrs, CT"
1604,"Trabuco Canyon, CA"
1605,"Taylors Island, MD"
1606,"Melbourne, FL"
1607,"Lane, IL"
1608,"Williamsville, NY"
1609,"Crapo, MD"
1610,"Dover, MA"
1611,"Itasca, IL"
1612,"Ridgefield, NJ"
1613,"Lithia, FL"
1614,"Leming, TX"
1615,"Windsor Mill, MD"
1616,New York State
1617,"Mitchellville, MD"
1618,"Brea, CA"
1619,"Dodge Center, MN"
1620,"New Hyde Park, NY"
1621,"Ace, TX"
1622,"Saxapahaw, NC"
1623,"Williamsburg, MO"
1624,"York, NY"
1625,"Holliston, MA"
1626,"Matteson, IL"
1627,"Chapmansboro, TN"
1628,"Yorktown Heights, NY"
1629,"Daly City, CA"
1630,"Keyport, WA"
1631,"Wasilla, AK"
1632,"Opportunity, WA"
1633,"Rancho Cucamonga, CA"
1634,"Saint David, IL"
1635,"Heathsville, VA"
1636,"Bogota, NJ"
1637,"El Granada, CA"
1638,"Jericho, NY"
